camera,frame,timestamp,obj_id,class,x_center,y_center,in_alert_zone
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,45,1.63,2,person,498,981,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,45,1.63,4,person,428,729,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,45,1.63,5,person,361,760,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,46,1.66,2,person,498,982,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,46,1.66,4,person,430,729,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,46,1.66,5,person,361,760,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,47,1.7,2,person,498,983,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,47,1.7,4,person,433,726,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,47,1.7,5,person,361,759,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,48,1.74,2,person,497,957,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,48,1.74,4,person,437,724,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,48,1.74,5,person,361,759,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,49,1.77,2,person,497,967,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,49,1.77,4,person,441,722,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,49,1.77,5,person,363,756,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,50,1.81,2,person,496,969,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,50,1.81,4,person,443,721,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,50,1.81,5,person,363,756,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,50,1.81,6,handbag,504,859,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,51,1.85,2,person,496,978,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,51,1.85,4,person,447,721,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,51,1.85,5,person,367,754,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,51,1.85,6,handbag,504,858,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,52,1.88,2,person,495,979,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,52,1.88,4,person,454,721,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,52,1.88,5,person,366,753,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,52,1.88,6,handbag,505,855,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,53,1.92,2,person,494,981,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,53,1.92,4,person,460,721,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,53,1.92,5,person,364,753,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,53,1.92,6,handbag,504,853,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,54,1.95,2,person,493,968,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,54,1.95,4,person,467,720,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,54,1.95,5,person,365,752,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,54,1.95,6,handbag,502,851,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,55,1.99,2,person,492,973,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,55,1.99,4,person,472,720,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,55,1.99,5,person,365,753,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,55,1.99,6,handbag,502,851,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,56,2.03,2,person,493,946,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,56,2.03,4,person,487,721,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,56,2.03,5,person,368,753,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,56,2.03,6,handbag,502,847,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,57,2.06,2,person,499,929,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,57,2.06,4,person,505,735,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,57,2.06,5,person,370,753,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,57,2.06,6,handbag,501,841,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,58,2.1,2,person,506,920,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,58,2.1,5,person,373,753,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,59,2.13,2,person,508,918,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,59,2.13,5,person,375,753,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,60,2.17,2,person,503,917,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,60,2.17,5,person,377,753,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,60,2.17,8,person,581,823,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,61,2.21,2,person,502,918,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,61,2.21,5,person,378,753,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,61,2.21,8,person,583,821,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,62,2.24,2,person,501,917,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,62,2.24,5,person,379,753,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,62,2.24,8,person,601,848,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,63,2.28,2,person,503,937,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,63,2.28,5,person,380,753,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,63,2.28,8,person,610,860,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,63,2.28,12,person,604,747,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,64,2.32,2,person,505,941,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,64,2.32,5,person,383,753,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,64,2.32,8,person,615,865,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,64,2.32,12,person,611,744,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,65,2.35,2,person,507,940,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,65,2.35,5,person,386,753,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,65,2.35,8,person,619,868,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,65,2.35,12,person,614,753,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,66,2.39,2,person,508,941,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,66,2.39,5,person,386,753,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,66,2.39,8,person,620,869,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,66,2.39,12,person,615,755,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,66,2.39,6,handbag,504,817,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,67,2.42,2,person,510,933,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,67,2.42,5,person,388,752,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,67,2.42,8,person,622,869,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,67,2.42,12,person,616,759,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,67,2.42,6,handbag,505,817,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,68,2.46,2,person,512,921,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,68,2.46,5,person,390,752,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,68,2.46,8,person,625,871,False
