camera,frame,timestamp,obj_id,class,bbox,x_c,y_c,w,h,in_alert_zone,v_width,v_height
CAMERA_HALL_PORTE_ENTREE,9867,330.04,11485,person,"[1754, 457, 165, 614]",1836,764,165,614,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9867,330.04,11460,person,"[1236, 482, 75, 311]",1273,638,75,311,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9868,330.07,11485,person,"[1795, 585, 124, 488]",1857,829,124,488,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9868,330.07,11460,person,"[1237, 483, 76, 312]",1275,639,76,312,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9869,330.1,11485,person,"[1836, 648, 83, 425]",1877,861,83,425,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9869,330.1,11460,person,"[1238, 483, 76, 314]",1276,640,76,314,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9870,330.14,11460,person,"[1238, 484, 75, 311]",1275,639,75,311,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9871,330.17,11460,person,"[1235, 486, 76, 308]",1273,640,76,308,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9872,330.2,11460,person,"[1232, 488, 76, 306]",1270,641,76,306,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9873,330.24,11460,person,"[1232, 488, 75, 307]",1269,641,75,307,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9874,330.27,11460,person,"[1231, 486, 75, 308]",1268,640,75,308,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9875,330.3,11460,person,"[1231, 489, 75, 305]",1269,641,75,305,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9876,330.34,11460,person,"[1231, 490, 75, 304]",1269,642,75,304,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9877,330.37,11460,person,"[1232, 497, 74, 297]",1269,645,74,297,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9878,330.4,11460,person,"[1230, 495, 75, 299]",1268,645,75,299,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9879,330.44,11460,person,"[1229, 495, 75, 300]",1266,645,75,300,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9879,330.44,11481,refrigerator,"[1869, 372, 50, 538]",1894,641,50,538,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9880,330.47,11460,person,"[1228, 494, 76, 300]",1266,644,76,300,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9880,330.47,11481,refrigerator,"[1869, 371, 49, 532]",1894,637,49,532,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9881,330.5,11460,person,"[1228, 493, 76, 301]",1266,644,76,301,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9881,330.5,11481,refrigerator,"[1869, 371, 49, 529]",1894,636,49,529,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9882,330.54,11460,person,"[1227, 493, 76, 301]",1265,644,76,301,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9882,330.54,11481,refrigerator,"[1869, 369, 50, 532]",1894,635,50,532,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9883,330.57,11460,person,"[1227, 494, 76, 300]",1265,644,76,300,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9883,330.57,11481,refrigerator,"[1868, 369, 50, 532]",1893,635,50,532,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9884,330.6,11460,person,"[1227, 494, 76, 300]",1265,644,76,300,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9884,330.6,11481,refrigerator,"[1869, 369, 50, 533]",1894,635,50,533,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9885,330.64,11460,person,"[1226, 492, 76, 302]",1264,643,76,302,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9885,330.64,11481,refrigerator,"[1867, 367, 52, 540]",1893,637,52,540,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9886,330.67,11460,person,"[1225, 490, 77, 304]",1264,642,77,304,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9886,330.67,11481,refrigerator,"[1867, 368, 51, 540]",1893,638,51,540,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9887,330.7,11460,person,"[1227, 491, 76, 302]",1265,642,76,302,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9887,330.7,11481,refrigerator,"[1869, 366, 50, 539]",1894,636,50,539,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9888,330.74,11460,person,"[1227, 492, 75, 301]",1265,642,75,301,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9888,330.74,11481,refrigerator,"[1868, 369, 50, 537]",1893,638,50,537,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9889,330.77,11460,person,"[1228, 493, 75, 300]",1265,643,75,300,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9889,330.77,11481,refrigerator,"[1869, 368, 49, 536]",1894,636,49,536,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9890,330.8,11460,person,"[1227, 491, 76, 301]",1265,641,76,301,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9890,330.8,11481,refrigerator,"[1869, 369, 50, 538]",1894,638,50,538,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9891,330.84,11460,person,"[1227, 490, 76, 303]",1265,642,76,303,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9891,330.84,11481,refrigerator,"[1868, 368, 51, 535]",1893,635,51,535,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9892,330.87,11460,person,"[1229, 490, 75, 304]",1267,642,75,304,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9892,330.87,11481,refrigerator,"[1872, 367, 47, 521]",1895,628,47,521,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9893,330.91,11460,person,"[1230, 490, 75, 303]",1268,641,75,303,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9893,330.91,11481,refrigerator,"[1873, 367, 46, 518]",1896,626,46,518,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9894,330.94,11460,person,"[1231, 488, 75, 306]",1268,641,75,306,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9894,330.94,11481,refrigerator,"[1874, 368, 44, 519]",1896,628,44,519,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9895,330.97,11460,person,"[1231, 487, 75, 306]",1269,640,75,306,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9895,330.97,11481,refrigerator,"[1875, 369, 44, 523]",1897,631,44,523,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9896,331.01,11460,person,"[1231, 487, 76, 307]",1269,640,76,307,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9896,331.01,11481,refrigerator,"[1874, 369, 44, 524]",1896,631,44,524,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9897,331.04,11460,person,"[1230, 486, 76, 307]",1268,639,76,307,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9897,331.04,11481,refrigerator,"[1875, 369, 44, 526]",1897,632,44,526,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9898,331.07,11460,person,"[1230, 486, 76, 307]",1268,639,76,307,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9898,331.07,11481,refrigerator,"[1874, 370, 44, 518]",1896,629,44,518,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9899,331.11,11460,person,"[1230, 486, 76, 306]",1268,639,76,306,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9899,331.11,11481,refrigerator,"[1873, 368, 45, 529]",1896,632,45,529,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9900,331.14,11460,person,"[1230, 486, 76, 306]",1268,639,76,306,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9900,331.14,11481,refrigerator,"[1873, 367, 46, 532]",1896,633,46,532,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9901,331.17,11460,person,"[1230, 486, 77, 307]",1269,639,77,307,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9901,331.17,11481,refrigerator,"[1873, 367, 46, 526]",1896,630,46,526,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9902,331.21,11460,person,"[1232, 485, 76, 306]",1270,638,76,306,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9902,331.21,11481,refrigerator,"[1874, 369, 45, 528]",1896,633,45,528,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9903,331.24,11460,person,"[1232, 485, 77, 305]",1271,637,77,305,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9903,331.24,11481,refrigerator,"[1874, 370, 45, 525]",1896,632,45,525,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9904,331.27,11460,person,"[1232, 486, 77, 305]",1270,638,77,305,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9904,331.27,11481,refrigerator,"[1874, 371, 45, 526]",1896,634,45,526,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9905,331.31,11460,person,"[1231, 486, 77, 305]",1269,638,77,305,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9905,331.31,11481,refrigerator,"[1874, 368, 45, 522]",1896,629,45,522,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9906,331.34,11460,person,"[1230, 485, 77, 306]",1268,638,77,306,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9906,331.34,11481,refrigerator,"[1873, 364, 45, 528]",1896,628,45,528,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9907,331.37,11460,person,"[1230, 485, 76, 306]",1268,638,76,306,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9907,331.37,11481,refrigerator,"[1874, 362, 45, 529]",1896,627,45,529,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9908,331.41,11460,person,"[1230, 485, 76, 306]",1268,638,76,306,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9908,331.41,11481,refrigerator,"[1874, 362, 45, 532]",1896,628,45,532,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9909,331.44,11460,person,"[1228, 486, 77, 306]",1267,639,77,306,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9909,331.44,11481,refrigerator,"[1872, 360, 47, 536]",1895,628,47,536,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9910,331.47,11460,person,"[1228, 486, 78, 306]",1267,639,78,306,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9910,331.47,11481,refrigerator,"[1870, 364, 49, 533]",1894,631,49,533,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9911,331.51,11460,person,"[1229, 487, 76, 306]",1267,640,76,306,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9911,331.51,11481,refrigerator,"[1869, 366, 49, 534]",1894,633,49,534,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9912,331.54,11460,person,"[1229, 487, 75, 308]",1267,641,75,308,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9912,331.54,11481,refrigerator,"[1869, 367, 50, 539]",1894,636,50,539,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9913,331.57,11460,person,"[1229, 487, 74, 308]",1266,641,74,308,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9913,331.57,11481,refrigerator,"[1869, 369, 50, 532]",1894,635,50,532,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9914,331.61,11460,person,"[1228, 485, 75, 309]",1265,639,75,309,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9914,331.61,11481,refrigerator,"[1867, 369, 51, 541]",1893,639,51,541,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9915,331.64,11460,person,"[1227, 483, 76, 308]",1265,637,76,308,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9915,331.64,11481,refrigerator,"[1869, 366, 50, 537]",1894,635,50,537,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9916,331.67,11460,person,"[1227, 481, 77, 309]",1266,636,77,309,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9916,331.67,11481,refrigerator,"[1869, 365, 50, 541]",1894,636,50,541,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9917,331.71,11460,person,"[1227, 481, 76, 309]",1265,635,76,309,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9917,331.71,11481,refrigerator,"[1868, 362, 51, 542]",1893,633,51,542,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9918,331.74,11460,person,"[1225, 482, 73, 308]",1261,636,73,308,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9918,331.74,11481,refrigerator,"[1866, 359, 52, 553]",1892,636,52,553,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9919,331.77,11460,person,"[1224, 482, 73, 307]",1261,635,73,307,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9919,331.77,11481,refrigerator,"[1865, 358, 53, 556]",1892,636,53,556,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9920,331.81,11460,person,"[1223, 484, 74, 305]",1260,637,74,305,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9920,331.81,11481,refrigerator,"[1863, 358, 55, 551]",1891,633,55,551,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9921,331.84,11460,person,"[1222, 484, 75, 305]",1259,637,75,305,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9921,331.84,11481,refrigerator,"[1863, 356, 56, 551]",1891,631,56,551,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9922,331.88,11460,person,"[1222, 486, 75, 304]",1260,638,75,304,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9922,331.88,11481,refrigerator,"[1863, 355, 56, 555]",1891,632,56,555,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9923,331.91,11460,person,"[1221, 497, 74, 292]",1258,643,74,292,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9923,331.91,11481,refrigerator,"[1860, 355, 58, 553]",1889,631,58,553,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9924,331.94,11460,person,"[1221, 502, 74, 286]",1258,645,74,286,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9924,331.94,11481,refrigerator,"[1856, 355, 63, 552]",1887,631,63,552,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9925,331.98,11460,person,"[1221, 510, 72, 276]",1257,648,72,276,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9925,331.98,11481,refrigerator,"[1854, 352, 65, 561]",1887,633,65,561,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9926,332.01,11460,person,"[1221, 512, 72, 274]",1257,649,72,274,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9926,332.01,11481,refrigerator,"[1853, 351, 65, 562]",1886,632,65,562,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9927,332.04,11460,person,"[1221, 511, 73, 276]",1257,649,73,276,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9927,332.04,11481,refrigerator,"[1853, 351, 65, 563]",1886,633,65,563,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9928,332.08,11460,person,"[1221, 511, 73, 275]",1257,649,73,275,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9928,332.08,11481,refrigerator,"[1853, 352, 66, 561]",1886,632,66,561,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9929,332.11,11460,person,"[1221, 515, 73, 271]",1258,650,73,271,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9929,332.11,11481,refrigerator,"[1853, 352, 65, 561]",1886,633,65,561,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9930,332.14,11460,person,"[1221, 507, 74, 279]",1258,647,74,279,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9930,332.14,11481,refrigerator,"[1856, 352, 63, 557]",1887,631,63,557,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9931,332.18,11460,person,"[1223, 507, 72, 279]",1259,646,72,279,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9931,332.18,11481,refrigerator,"[1857, 353, 62, 552]",1888,629,62,552,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9932,332.21,11460,person,"[1222, 513, 72, 271]",1258,649,72,271,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9932,332.21,11481,refrigerator,"[1854, 355, 64, 552]",1886,631,64,552,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9933,332.24,11460,person,"[1222, 513, 72, 273]",1258,649,72,273,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9933,332.24,11481,refrigerator,"[1853, 355, 66, 552]",1886,631,66,552,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9934,332.28,11460,person,"[1222, 513, 73, 272]",1258,649,73,272,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9934,332.28,11481,refrigerator,"[1853, 354, 66, 553]",1886,631,66,553,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9935,332.31,11460,person,"[1222, 514, 73, 271]",1258,649,73,271,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9935,332.31,11481,refrigerator,"[1853, 356, 66, 555]",1886,633,66,555,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9936,332.34,11460,person,"[1222, 517, 71, 267]",1257,650,71,267,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9936,332.34,11481,refrigerator,"[1853, 355, 65, 553]",1886,631,65,553,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9937,332.38,11460,person,"[1222, 518, 70, 266]",1257,651,70,266,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9937,332.38,11481,refrigerator,"[1856, 354, 63, 554]",1887,631,63,554,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9938,332.41,11460,person,"[1224, 512, 70, 274]",1259,649,70,274,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9938,332.41,11481,refrigerator,"[1857, 353, 61, 551]",1888,629,61,551,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9939,332.44,11460,person,"[1223, 513, 72, 273]",1259,649,72,273,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9939,332.44,11481,refrigerator,"[1856, 352, 62, 552]",1887,628,62,552,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9940,332.48,11460,person,"[1224, 506, 72, 280]",1260,646,72,280,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9940,332.48,11481,refrigerator,"[1860, 352, 59, 555]",1889,629,59,555,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9941,332.51,11460,person,"[1224, 504, 72, 281]",1260,645,72,281,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9941,332.51,11481,refrigerator,"[1861, 351, 58, 556]",1890,629,58,556,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9942,332.54,11460,person,"[1224, 504, 71, 282]",1260,645,71,282,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9942,332.54,11481,refrigerator,"[1864, 352, 55, 550]",1891,627,55,550,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9943,332.58,11460,person,"[1225, 504, 71, 282]",1260,645,71,282,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9943,332.58,11481,refrigerator,"[1865, 351, 53, 546]",1892,624,53,546,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9944,332.61,11460,person,"[1224, 502, 71, 283]",1259,643,71,283,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9944,332.61,11481,refrigerator,"[1864, 352, 55, 551]",1891,628,55,551,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9945,332.64,11460,person,"[1223, 504, 71, 280]",1259,644,71,280,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9945,332.64,11481,refrigerator,"[1861, 354, 57, 554]",1890,631,57,554,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9946,332.68,11460,person,"[1224, 500, 72, 285]",1260,642,72,285,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9946,332.68,11481,refrigerator,"[1862, 353, 57, 559]",1890,632,57,559,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9947,332.71,11460,person,"[1224, 498, 72, 287]",1260,641,72,287,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9947,332.71,11481,refrigerator,"[1862, 352, 56, 558]",1890,631,56,558,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9948,332.74,11460,person,"[1224, 500, 71, 284]",1259,642,71,284,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9948,332.74,11481,refrigerator,"[1864, 353, 54, 557]",1891,631,54,557,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9949,332.78,11460,person,"[1225, 502, 71, 282]",1260,643,71,282,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9949,332.78,11481,refrigerator,"[1865, 353, 54, 550]",1892,628,54,550,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9950,332.81,11460,person,"[1225, 500, 71, 285]",1260,642,71,285,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9950,332.81,11481,refrigerator,"[1863, 354, 55, 548]",1891,628,55,548,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9951,332.85,11460,person,"[1225, 499, 71, 285]",1260,642,71,285,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9951,332.85,11481,refrigerator,"[1863, 354, 55, 549]",1891,628,55,549,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9952,332.88,11460,person,"[1225, 508, 70, 276]",1260,646,70,276,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9952,332.88,11481,refrigerator,"[1860, 353, 58, 550]",1889,628,58,550,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9953,332.91,11460,person,"[1225, 512, 70, 273]",1260,648,70,273,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9953,332.91,11481,refrigerator,"[1858, 353, 60, 551]",1888,629,60,551,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9954,332.95,11460,person,"[1225, 508, 70, 276]",1260,646,70,276,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9954,332.95,11481,refrigerator,"[1859, 353, 59, 555]",1889,630,59,555,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9955,332.98,11460,person,"[1224, 502, 71, 282]",1260,643,71,282,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9955,332.98,11481,refrigerator,"[1860, 353, 59, 555]",1889,630,59,555,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9956,333.01,11460,person,"[1222, 504, 73, 280]",1259,644,73,280,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9956,333.01,11481,refrigerator,"[1855, 354, 64, 553]",1887,630,64,553,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9957,333.05,11460,person,"[1223, 504, 71, 281]",1259,644,71,281,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9957,333.05,11481,refrigerator,"[1859, 353, 60, 552]",1889,629,60,552,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9958,333.08,11460,person,"[1224, 502, 71, 283]",1259,643,71,283,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9958,333.08,11481,refrigerator,"[1860, 352, 58, 552]",1889,628,58,552,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9959,333.11,11460,person,"[1223, 498, 71, 287]",1259,641,71,287,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9959,333.11,11481,refrigerator,"[1861, 352, 57, 550]",1890,627,57,550,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9960,333.15,11460,person,"[1224, 496, 71, 288]",1259,640,71,288,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9960,333.15,11481,refrigerator,"[1861, 352, 58, 554]",1890,629,58,554,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9961,333.18,11460,person,"[1224, 496, 71, 289]",1259,640,71,289,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9961,333.18,11481,refrigerator,"[1861, 352, 58, 554]",1890,629,58,554,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9962,333.21,11460,person,"[1223, 507, 71, 278]",1259,646,71,278,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9962,333.21,11481,refrigerator,"[1860, 352, 58, 551]",1889,628,58,551,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9963,333.25,11460,person,"[1222, 505, 73, 279]",1258,644,73,279,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9963,333.25,11481,refrigerator,"[1854, 354, 65, 556]",1886,632,65,556,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9964,333.28,11460,person,"[1220, 498, 74, 285]",1257,640,74,285,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9964,333.28,11481,refrigerator,"[1851, 354, 67, 556]",1885,632,67,556,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9965,333.31,11460,person,"[1220, 499, 74, 285]",1257,641,74,285,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9965,333.31,11481,refrigerator,"[1851, 354, 68, 552]",1885,630,68,552,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9966,333.35,11460,person,"[1220, 496, 74, 289]",1257,640,74,289,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9966,333.35,11481,refrigerator,"[1853, 352, 65, 552]",1886,628,65,552,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9967,333.38,11460,person,"[1223, 498, 72, 286]",1259,641,72,286,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9967,333.38,11481,refrigerator,"[1857, 352, 61, 551]",1888,628,61,551,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9968,333.41,11460,person,"[1221, 498, 73, 286]",1258,641,73,286,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9968,333.41,11481,refrigerator,"[1854, 352, 65, 551]",1886,627,65,551,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9969,333.45,11460,person,"[1219, 491, 75, 293]",1257,637,75,293,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9969,333.45,11481,refrigerator,"[1851, 351, 67, 557]",1885,630,67,557,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9970,333.48,11460,person,"[1220, 488, 74, 295]",1257,635,74,295,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9970,333.48,11481,refrigerator,"[1852, 351, 67, 554]",1885,628,67,554,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9971,333.51,11460,person,"[1220, 488, 74, 295]",1257,636,74,295,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9971,333.51,11481,refrigerator,"[1854, 351, 65, 554]",1886,628,65,554,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9972,333.55,11460,person,"[1221, 494, 74, 289]",1258,639,74,289,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9972,333.55,11481,refrigerator,"[1856, 353, 63, 556]",1887,631,63,556,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9973,333.58,11460,person,"[1222, 493, 73, 290]",1259,638,73,290,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9973,333.58,11481,refrigerator,"[1859, 353, 59, 554]",1889,630,59,554,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9974,333.61,11460,person,"[1223, 494, 72, 289]",1259,638,72,289,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9974,333.61,11481,refrigerator,"[1861, 353, 58, 555]",1890,630,58,555,False,1920,1080
CAMERA_HALL_PORTE_ENTREE,9975,333.65,11460,person,"[1224, 496, 71, 287]",1259,639,71,287,False,1920,1080
